,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
2391,"Tell me, besties. What’s your…
First Netflix Kdrama: It's Okay to Not Be Okay
Last Netflix Kdrama: Racket Boys
Best Netflix Kdrama: D.P
Current Netflix Kdrama: Juvenile Justice https://t.co/AHAuYt5o0y",0.0, 0.687, 0.313, 0.886, 0.0, 0.25, 0.0, 0.25, 0.5
2392,"@StefanyMonica3 F. Colour- Purple
Recent Passion- Watching Racket Boys
The routine before sleeping- My class 12 studies
Fav item you bought recently- Yonex voltric racket
Enjoy the day off- Travelling
Something you are proud of- My badminton trophies which I won at state and district level.",0.0, 0.709, 0.291, 0.9432, 0.14, 0.0, 0.43, 0.14, 0.29
2397,Nonton racket boys,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2399,Aww ksy x tjs crumbs 😆 my racket boys https://t.co/Mmt2pGZGJG,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2400,Rewatching Racket Boys because this drama seriously funny and hilarious 😅 I love the dynamic of this boys so much!!! My badminton boys 🤗,0.055, 0.517, 0.429, 0.9114, 0.0, 0.0, 0.67, 0.0, 0.33
2402,@kdrama_menfess Racket Boys,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2403,"@brgsjks Racket Boys, a healing drama 💚 https://t.co/gK0770ajb2",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2404,"First: Hotel Del Luna
Last: Juvenile Justice
Best: Move To Heaven, Racket Boys, Homecha, OBS, (2521 on the list soon)
Current: 2521, 39, Business Proposal https://t.co/Apxyin2CJw",0.0, 0.669, 0.331, 0.8979, 0.0, 0.4, 0.0, 0.0, 0.6
2407,"First Netflix Kdrama: it's okay to not be okay
Last Netflix Kdrama: racket boys (maybe? not 100% sure)
Best Netflix Kdrama: squid game
Current Netflix Kdrama: tryna get back into those i dropped ie. homcha, hosplay, reply 88 (...they got me bored im sorry im trying to appreciate) https://t.co/1JNp2j390y",0.131, 0.795, 0.074, -0.453, 0.0, 0.17, 0.17, 0.33, 0.33
2408,rate &amp; review drakor racket boys dong guys seru ga? •kdm•,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2409,wala ba season 2 racket boys? 🙃,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2411,"current kdrama picks:
• racket boys (makes me want to play badminton again 🥲)
• 2521 (makes me want to try fencing lol)
• a business proposal (classic tropes but ang baliw and saya iwatch)

pls reco sports kdramas! done with hot stove league 💯, run on, and fight for my way.",0.072, 0.806, 0.122, -0.3054, 0.0, 0.5, 0.0, 0.5, 0.0
2412,"First Netflix Kdrama: Sweet Home
Last Netflix Kdrama(complete): Our Beloved Summer
Best Netflix Kdrama: Prison Playbook, Racket Boys, My Mister
Current Netflix Kdrama: Juvenile Justice, 2521 https://t.co/ATbImAy11P",0.084, 0.561, 0.355, 0.891, 0.0, 0.2, 0.2, 0.2, 0.4
2413,"First Netflix Kdrama: The Uncanny Counter
Last Netflix Kdrama: Our beloved Summer
Best Netflix Kdrama: Racket Boys and Move to heaven 
Current Netflix Kdrama: Twenty one Twenty Five https://t.co/0iOFSiSzxM",0.0, 0.707, 0.293, 0.8957, 0.0, 0.17, 0.17, 0.17, 0.5
2414,watching racket boys and yes.... people esp elderly in the province knows EVERYTHING about EVERYONE 😭,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.67, 0.33
2415,@brgsjks Racket boys! Best! Tak heavy. Tak cliche,0.0, 0.556, 0.444, 0.6988, 0.0, 0.0, 0.0, 0.5, 0.5
2416,@aandwhataboutit how is racket boys?,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2417,thinking about racket boys who made the kids as rivals only in court but outside they're friends and don't hate each other....the best,0.0, 0.589, 0.411, 0.9427, 0.0, 0.14, 0.43, 0.14, 0.29
2418,"First Netflix Kdrama: Sweet Home
Last Netflix Kdrama: Juvenile Justice
Best Netflix Kdrama: Racket Boys
Current Netflix Kdrama: Business Proposal &amp; Twenty Five Twenty One!! https://t.co/ig1Dcb4DXR",0.0, 0.663, 0.337, 0.9039, 0.0, 0.4, 0.0, 0.2, 0.4
2423,"First Netflix Kdrama: Kingdom
Last Netflix Kdrama: Bulgasal
Best Netflix Kdrama: Many..few will say Mr Sunshine and Racket boys, stranger,Cloy
Current Netflix Kdrama: Twenty five twenty one, Juvenile Justice,Thirty nine https://t.co/xL4Ww1MzZw",0.0, 0.797, 0.203, 0.8126, 0.0, 0.25, 0.0, 0.0, 0.75
2424,"First Netflix Kdrama: memories of the alhambra
Last Netflix Kdrama: racket boys
Best Netflix Kdrama: dear my friends
Current Netflix Kdrama: n/a https://t.co/J6Nj6mMqT1",0.0, 0.669, 0.331, 0.872, 0.0, 0.0, 0.25, 0.0, 0.75
2425,"First:HOTEL DEL LUNA
last:THE PENTHOUSE
best:ALL OF US ARE DEAD
current: RACKET BOYS https://t.co/WnYqQPFvxa",0.249, 0.751, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
2426,out of topic but i really like his acting style he is so good in racket boys i searched him immediately bcs his face is kinda familiar to me and ive realized hes a winner member—plus points bcs of his amazing vocals and visuals https://t.co/LDxmGGJT4q,0.0, 0.664, 0.336, 0.969, 0.0, 0.0, 0.25, 0.0, 0.75
2427,"First Netflix Kdrama: My ID is Gangnam Beauty
Last Netflix Kdrama: Our Beloved Summer
Best Netflix Kdrama: Reply 1988
Current Netflix Kdrama: Racket Boys https://t.co/onLyRjsIhD",0.0, 0.661, 0.339, 0.9062, 0.0, 0.0, 0.5, 0.0, 0.5
2428,"First Kdrama : city hunter 
Last Kdrama : cw racket boys 
Best Kdrama : signal, duel, tunnel, reply 1988 and the devil judge https://t.co/l5IQ8jbAIy",0.159, 0.688, 0.152, -0.0516, 0.0, 0.0, 0.0, 0.0, 1.0
2432,"@kdrama_menfess racket boys, start up",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2433,"@kdrama_menfess Racket boys, itaewon class, start up",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
2435,"First Kdrama: Princess Hours
Last Kdrama: Our Beloved Summer
Best Kdrama: Reply 1988 , Fated To Love You, It's Okay That's Love, Scarlet Heart Ryeo, Racket Boys, Snowdrop, Mr. Queen https://t.co/nAGh9LmvTY",0.0, 0.584, 0.416, 0.9571, 0.0, 0.0, 0.5, 0.17, 0.33
2437,"210823 Kim Mingi for News1 Interview

""I felt pressure to repay Joo-young for receiving excessive love, but I met 'Racket Boys' at that time. I want to show various images, but I was so lucky to meet Insol at that time.""

🔗 https://t.co/kVpvnMvd6N

#KimMingi #김민기 https://t.co/q1euYDae9X",0.036, 0.763, 0.201, 0.8113, 0.0, 0.0, 0.5, 0.25, 0.25
2438,@brgsjks Twenty Five Twenty One !! Racket boys,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2443,@Shugipie_MD I can only loop Racket Boys!!! I love them. Hahahahaa,0.0, 0.58, 0.42, 0.7249, 0.0, 0.0, 1.0, 0.0, 0.0
2445,watching racket boys and im truly in awe with seungkwan like he's sooo good i think we would be such good friends irl seungkwan ah be friends with noona pls @pledis_17,0.0, 0.541, 0.459, 0.9493, 0.0, 0.2, 0.4, 0.1, 0.3
2448,introducing my mum and sister to racket boys😁 hope they like it or i will never talk to them again https://t.co/NFYlIS4U7O,0.0, 0.769, 0.231, 0.6597, 0.0, 0.5, 0.0, 0.0, 0.5
2450,"@kdrama_menfess 2521, busniess proposal sama racket boys😭",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2453,"1st: cloy
last: juvenile justice
best: chicago typewriter, wfkbj, reply 1988, oh my ghost, racket boys, moon lovers: scarlet heart ryeo, all of us are dead, and more
current: twenty-five twenty-one, thirty-nine, gentleman and young lady, forecasting love &amp; weather https://t.co/MXSEkoN1FL",0.118, 0.609, 0.272, 0.8625, 0.0, 0.2, 0.4, 0.2, 0.2
2454,"@kdrama_menfess First Kdrama : crash landing on you
Last Kdrama : 2521
Best Kdrama : dr. romantic 1&amp;2, obs, kim bok joo, when the camellia blooms, reply 1988, partner for justice 1&amp;2, racket boys, do bong soon",0.064, 0.69, 0.245, 0.8225, 0.0, 0.43, 0.14, 0.0, 0.43
2455,"First Netflix Kdrama: Kingdom
Last Netflix Kdrama: Racket Boys
Best Netflix Kdrama: Our Beloved Summer, Move to Heaven, Hometown Cha Cha Cha (it’s hard to pick the best among them 😩😭🥺🥲) 
Current Netflix Kdrama: Forecasting Love and Weather, Business Proposal, 2521 https://t.co/e1KNRH3UEP",0.026, 0.623, 0.352, 0.9628, 0.11, 0.11, 0.33, 0.0, 0.44
2457,"First Netflix Kdrama: DOTS 
Last Netflix Kdrama: Our beloved summer 
Best Netflix Kdrama: racket boys, cloy 💕💕💕💕
Current Netflix Kdrama: Thirty Nine, Twenty Five Twenty one and Business Proposal 💕 https://t.co/HLMJBzvlP1",0.0, 0.783, 0.217, 0.8176, 0.0, 0.25, 0.25, 0.0, 0.5
