,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
98,"☣Resident Evil Infinite Darkness♾️☣
https://t.co/PoUiSuZGiY #REBHFun",0.595, 0.405, 0.0, -0.6597, 0, 0, 0, 0, 0
99,"I love that I never actually had to have Netflix for the only Netflix stuff I ever wanted to watch. 
Resident Evil Infinite Darkness? Blu-ray. The old Marvel stuff? Disney+ now. And Sonic Prime will most certainly get a physical release,if that show is even a thing still",0.118, 0.698, 0.185, 0.5651, 0.22, 0.11, 0.11, 0.0, 0.56
100,37. Resident evil: infinite darkness (2021) https://t.co/TX7f0iQgiL,0.615, 0.385, 0.0, -0.7506, 0, 0, 0, 0, 0
101,"@IDJoe4Congress best. ""There is much to fear in this world... but nothing more so than humans."" Jason- Resident Evil Infinite Darkness",0.378, 0.53, 0.092, -0.8442, 0.0, 0.0, 0.0, 0.5, 0.5
102,I've just watched episode S01 | E01 of Resident Evil: Infinite Darkness! https://t.co/wy5oGgijLU #tvtime https://t.co/1JBhZlcSgx,0.378, 0.622, 0.0, -0.7712, 0.0, 0.0, 0.0, 0.5, 0.5
103,May not the best one of my Leon cosplay from Infinite Darkness but I do realy love it #ResidentEvil #leonskennedy #cosplay https://t.co/T7TMIthVTP,0.15, 0.613, 0.237, 0.6269, 0.0, 0.33, 0.33, 0.0, 0.33
104,Watching resident evil infinite darkness,0.681, 0.319, 0.0, -0.7506, 0.0, 0.0, 0.0, 0.0, 1.0
105,#NowWatching Resident Evil: Infinite Darkness (2021) https://t.co/5ahPyQywsf,0.681, 0.319, 0.0, -0.7506, 0, 0, 0, 0, 0
106,"@ifkate Ethan Winter ! 

there is also that guy in Resident evil infinite darkness i forgot is name but i actually really hate him...!",0.37, 0.63, 0.0, -0.8745, 0.25, 0.0, 0.0, 0.25, 0.5
107,@lukelong70 Resident evil infinite darkness,0.762, 0.238, 0.0, -0.7506, 0, 0, 0, 0, 0
109,resident evil infinite darkness (2021) https://t.co/h5aBQLWPYc,0.681, 0.319, 0.0, -0.7506, 0, 0, 0, 0, 0
