,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
2440,it feels incomplete without jinn hope he recovers soon 🥺,0.231, 0.769, 0.0, -0.3412, 0.0, 0.5, 0.0, 0.0, 0.5
2445,THEY GOT A RJ INSTEAD OF JINN,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2452,Jinn i miss him T_T,0.348, 0.652, 0.0, -0.1531, 0.0, 0.0, 0.0, 1.0, 0.0
2457,@missufe @SyeraPromotes $100 cutie!!,0.0, 0.0, 1.0, 0.4738, 0, 0, 0, 0, 0
2458,@parkrain1325 I came here to tell you that,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5
2459,@missufe @rocky_robotics @bytebuddiesnft thanks!!,0.0, 0.0, 1.0, 0.5399, 0, 0, 0, 0, 0
2463,Mashima please make it longer https://t.co/iIeuvlgbTY,0.0, 0.685, 0.315, 0.3182, 0.0, 0.0, 0.0, 1.0, 0.0
2484,@md_jinn They manage to shamelessly lie publicly.,0.324, 0.676, 0.0, -0.34, 0.0, 1.0, 0.0, 0.0, 0.0
2489,@missufe @resaalfny thanks!,0.0, 0.0, 1.0, 0.4926, 0, 0, 0, 0, 0
2494,oh myyy get well soon jinn,0.0, 0.704, 0.296, 0.2732, 0, 0, 0, 0, 0
2495,@ladyincrypto hellooo,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2501,@Raja_G_ Yeah they manage lies,0.4, 0.286, 0.314, -0.1531, 0.0, 1.0, 0.0, 0.0, 0.0
2503,@fka_ruth Brotherrrrr nooo lmaooo😭😭,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2504,jinn 🥺 get well soon 💓 https://t.co/WH3x9xLCe8,0.0, 0.656, 0.344, 0.2732, 0, 0, 0, 0, 0
2505,@md_jinn Coz they get paid for that.,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2510,@Raja_G_ Biggest liars*,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2511,Get away! Get out of here! Get down!,0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
2516,get well soon jinn!! &lt;3,0.0, 0.528, 0.472, 0.3987, 0, 0, 0, 0, 0
2524,I just subscribed to Gamefi’s Newsletter https://t.co/RzUL6DeS7R,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2528,@corderogi @SB19Official here po sa acc ko. I'll post po the pre-order link later❤️,0.419, 0.581, 0.0, -0.802, 0, 0, 0, 0, 0
2529,I don't have anything else... But credits will do fine. -- Qui-Gon Jinn,0.0, 0.623, 0.377, 0.6652, 0.0, 0.33, 0.33, 0.33, 0.0
2535,qui-gon jinn has an urgency kink,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2539,@Z_btxt Waittt WHATTTT 😭😭😭😭 JINN !! Please stay safe jinn😭💔,0.0, 0.49, 0.51, 0.6369, 0.5, 0.0, 0.0, 0.5, 0.0
2540,@sof1azara03 @TEPE_AE @_m0ndhs_ thanks!,0.0, 0.0, 1.0, 0.4926, 0, 0, 0, 0, 0
2558,"@pineconepickers It's Yoonjin,but also I'm camping here for more recs🥺
https://t.co/PV9ZZqpJ8j",0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2568,@sof1azara03 thanks for the chance!,0.0, 0.278, 0.722, 0.636, 0.0, 1.0, 0.0, 0.0, 0.0
2569,If you play the sax just know you’re the coolest. https://t.co/5yVQE6awh9,0.0, 0.806, 0.194, 0.34, 0.0, 1.0, 0.0, 0.0, 0.0
2573,GETT WELL SOON JINN:(,0.0, 0.588, 0.412, 0.2732, 0, 0, 0, 0, 0
2574,@sof1azara03 @oxbitcoin done https://t.co/RhPprbkG70,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2589,@dindagaw done,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2592,"""Your focus determines your reality."" Qui-Gon Jinn, Star Wars Episode I: The Phantom Menace https://t.co/O9aU8vPC0N Tue Jan 02 17:48:02 +0000 2018",0.286, 0.714, 0.0, -0.7783, 0.0, 0.5, 0.0, 0.5, 0.0
2601,"35: Prayers for Humanitarian Visa, Asylum Protection, Self-Determination and Rule-of-Law from Uhuru, Raila, co-conspirators and their Jinn-Theocracy GoK political-legal abuse, delayed-denied justice, outlawing, endless-persecution, rape of conscience,… https://t.co/fDZ1QaA82U",0.239, 0.67, 0.091, -0.7579, 0.0, 1.0, 0.0, 0.0, 0.0
2602,@spookygoo @jinn_aho Cope,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2604,But let’s stop now lol,0.295, 0.316, 0.389, 0.2263, 0.0, 0.0, 0.0, 1.0, 0.0
2606,All these top private schools cheat too so good on you! 🤷🏾‍♀️ https://t.co/Kz9ffGAtn8,0.174, 0.521, 0.306, 0.3149, 0.0, 0.0, 0.33, 0.0, 0.67
2609,@_Jinn_apat_ Thank you kaaa🤍🙇‍♀️,0.0, 0.444, 0.556, 0.3612, 0, 0, 0, 0, 0
2612,Alsoooooo there’s barely a night life for black folks so you people are capping. Jealous gits 😂😂,0.176, 0.824, 0.0, -0.4588, 0.0, 1.0, 0.0, 0.0, 0.0
2625,@PergatoryOfLife This is beautiful. a long time favorite.,0.0, 0.367, 0.633, 0.7845, 0.0, 0.33, 0.67, 0.0, 0.0
2638,@DoctorAjayita Buy ired and donate. 😄,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2639,@ZoZoki_ Just focus on what’s important now and worry about the YCH and Commissions later,0.174, 0.719, 0.108, -0.2732, 0.0, 0.0, 0.5, 0.5, 0.0
2641,@Diamondxbtee @MetaMatrixCoin gonna check it!,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2650,Sadist 'Penis-Envy' [ rd : Sexology ] Married-But-Gay Uhuru-Raila Bori / GLBT and Lamu / Bondo-Usenge Occultist's Jinn-Theocracy / Organized-Crime / Economy-Cartels GoK Political-Legal Abuse of Office and Power To Subvert Justice By Turning Me InTo A Ca... https://t.co/8plNhAXD15,0.118, 0.787, 0.096, -0.2023, 0.33, 0.33, 0.0, 0.0, 0.33
2656,our jinniiiieee 🥺🥺 get well soon jin :(( https://t.co/L2nyyc0JDI,0.0, 0.741, 0.259, 0.2732, 0, 0, 0, 0, 0
2663,@spookygoo @jinn_aho You simped too hard and forgot reality,0.189, 0.811, 0.0, -0.1027, 1.0, 0.0, 0.0, 0.0, 0.0
2676,@farouq_yahaya Better than this guy ? https://t.co/dSwT8eNaJW,0.0, 0.58, 0.42, 0.4404, 0.0, 0.0, 0.0, 0.0, 1.0
2677,"""The situation here is not what it seems. There is something else behind all this, Your Highness. There is no logic in the Federation's move here. My feelings tell me they will destroy you.""
―Qui-Gon Jinn, to Queen Amidala",0.14, 0.86, 0.0, -0.6908, 0.0, 0.4, 0.0, 0.6, 0.0
2680,@ACT0RJEONJK Sure,0.0, 0.0, 1.0, 0.3182, 0.0, 1.0, 0.0, 0.0, 0.0
2681,@minninniee Sure fb,0.0, 0.303, 0.697, 0.3182, 0.0, 1.0, 0.0, 0.0, 0.0
2682,@toobemiofficial Go to the moon...,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2683,"March 19, 2022 | Daily Tweet for BTS JIN | Insert your message for Jin here | #방탄소년단진 #진 #BTSJIN #JIN #Yours_Jin #SuperTuna_Jin #ジン @BTS_twt
Jinn ❤️ ❤️",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2685,@jedwill1999 jonathan what is this now,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2704,“You party girl” I do this for my grandkids and I’m a young babe pls I’ve attended plenty night vigils I was built for this lool,0.0, 0.833, 0.167, 0.4588, 0.0, 0.5, 0.0, 0.0, 0.5
2724,"@zerozathura :,( what did I do wrong",0.508, 0.492, 0.0, -0.4767, 0, 0, 0, 0, 0
2728,@jenhyuntk Sure ady,0.0, 0.303, 0.697, 0.3182, 0.0, 1.0, 0.0, 0.0, 0.0
2735,This is an odd play for the Trade Federation. We've got to warn the Naboo and contact Chancellor Valorum. Let's split up. Stow aboard separate ships and meet down on the planet.,0.105, 0.795, 0.099, -0.0516, 0.0, 0.67, 0.0, 0.33, 0.0
2739,"liam neeson is coming back as force ghost qui-gon jinn in Obi-Wan Kenobi, they just havent announced it bc its supposed to be a surprise",0.087, 0.833, 0.08, -0.0516, 0.0, 0.5, 0.0, 0.0, 0.5
2742,@pjsluvx_ @yrzelle Sure,0.0, 0.0, 1.0, 0.3182, 0.0, 1.0, 0.0, 0.0, 0.0
2751,Perhaps I killed a Jedi and took it from him -- Qui-Gon Jinn,0.333, 0.667, 0.0, -0.6705, 0.0, 0.0, 0.0, 0.0, 1.0
2755,@enhaluvxz @yrzelle Sure,0.0, 0.0, 1.0, 0.3182, 0.0, 1.0, 0.0, 0.0, 0.0
2758,@caffeinekoo Yeah,0.0, 0.0, 1.0, 0.296, 0, 0, 0, 0, 0
2762,@caffeinekoo He yucked and puke on me,0.405, 0.595, 0.0, -0.5267, 0, 0, 0, 0, 0
2766,@nakayu391 Sure,0.0, 0.0, 1.0, 0.3182, 0.0, 1.0, 0.0, 0.0, 0.0
2778,if i fell in love with you,0.0, 0.543, 0.457, 0.6369, 0.5, 0.0, 0.5, 0.0, 0.0
2782,"Who are we? Once we were called the spirit of the mountain. Father sun, mother moon. Ancestral spirits, animal spirits. Jinn. Ghosts. The green man. Then gods, demons. Angels. Poltergeists. Aliens, extraterrestrials. Leptons, quarks.",0.0, 0.951, 0.049, 0.1779, 0.0, 0.2, 0.0, 0.6, 0.2
2791,Hi I'm lucas  he/him I'm not new to stan twt but i need new friends old ones has forgotten me so rt and follow me ifb 🙂,0.08, 0.78, 0.141, 0.4215, 0.33, 0.33, 0.33, 0.0, 0.0
2797,"get well soon dear ☹️☹️💞💞, kaget banget huhuh. i will keep loving you https://t.co/w2Vi5XEo9T",0.0, 0.511, 0.489, 0.8225, 0.0, 0.0, 0.5, 0.0, 0.5
2804,@BUTTERFLXTAE 😭yuck +peed,0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0
2805,jinn get well soon💞,0.0, 0.588, 0.412, 0.2732, 0, 0, 0, 0, 0
2807,@caffeinekoo Then he🙂,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2815,@NotYourOldLee Where's group sky,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
2818,I was babysitting my cousin then he-🙂,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2825,OMG NOO JINN,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
2826,@bricepromos Good morning!!,0.0, 0.223, 0.777, 0.5399, 0.0, 0.0, 1.0, 0.0, 0.0
2828,"I can only protect you, I cannot fight a war for you. -- Qui-Gon Jinn",0.0, 0.502, 0.498, 0.7864, 0.0, 0.0, 0.5, 0.5, 0.0
2830,@taegiveaway @laruaband @ShanayaPromotes @ContentHQs @TrapMonkie thank you so much!! https://t.co/3LOrxPNuis,0.0, 0.565, 0.435, 0.4738, 0, 0, 0, 0, 0
2833,Jay is a jinn who works in a pharmacy -- but only at night.,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2835,@spookygoo @jinn_aho Why are you mad over the removal of a snake?,0.286, 0.714, 0.0, -0.4939, 1.0, 0.0, 0.0, 0.0, 0.0
2837,"@utopogame @RacingTime_now Participating in these amazing projects is always an opportunity for anyone.
@jinn922 
@DoTa09540543 
@DongPhu44759034",0.0, 0.577, 0.423, 0.765, 0.0, 0.0, 0.33, 0.33, 0.33
2850,"35: Prayers for Humanitarian Visa, Asylum Protection, Self-Determination and Rule-of-Law from Uhuru, Raila, co-conspirators and their Jinn-Theocracy GoK political-legal abuse, delayed-denied justice, outlawing, endless-persecution, rape of conscience,… https://t.co/Mw90vP6M9C",0.239, 0.67, 0.091, -0.7579, 0.0, 1.0, 0.0, 0.0, 0.0
2851,siamzone https://t.co/Goom1wwqJL,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2858,road to 7k tweets!! 🤧,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2863,"waytoofetch ♡︎♡︎☁️🩰
♡︎ sticker book
♡︎ แผ่นละ 80 ส่งฟรี

#สติ๊กเกอร์เกาหลี #สติกเกอร์เกาหลี https://t.co/jyDL2WtprZ",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2868,"@br1d3ofchucky Really bad. In extreme cases, you’ll need an exorcism to take the jinn out",0.226, 0.774, 0.0, -0.5849, 0.0, 0.33, 0.0, 0.33, 0.33
2870,@apkiammi Are you okay?,0.0, 0.513, 0.487, 0.2263, 0, 0, 0, 0, 0
2872,"I see this 💜now.. 😭😭😭
Jin get well soon!! 
Speedy recovery jinn 💜💜💜 
•Army's with you 💜 always 
////#GetWellSoonJin #JIN #GetWellSoonJin  💜💜💙😭😭😓😥😢 https://t.co/TxYlqkZVop",0.0, 0.817, 0.183, 0.3987, 0.0, 0.0, 0.0, 1.0, 0.0
2880,@GuyWithlewds Wait till you see them pop back up having a grand ole time with others,0.0, 0.812, 0.188, 0.4588, 0.0, 0.0, 0.0, 0.0, 1.0
2885,"Made this back in 2017, told my parents this would be our family crest https://t.co/EILNWUfVFE",0.0, 1.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.4, 0.2
2891,Sana noot noot found! 🙇🏼‍♂️,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2899,"Anyway stream maniac 

#StrayKids    #StrayKids   
#ODDINARY    #MANIAC_SKZ https://t.co/ogrbT8UMWB https://t.co/uN7S5519fF",0.437, 0.563, 0.0, -0.4767, 0, 0, 0, 0, 0
2903,@AngelMugabe Real jinn🤣,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
2904,"Set your alarms @ 9pm! What? hoodie pre-order🔥❤️

@SB19Official #SB19 #What_SB19 
#JinnKenShop https://t.co/xu83ichXL4",0.255, 0.745, 0.0, -0.3382, 0.0, 0.5, 0.0, 0.0, 0.5
2915,"Edward is a jinn who plays music at the local dive bar, Dark Spirits on the weekends.",0.0, 0.882, 0.118, 0.25, 0.0, 0.5, 0.0, 0.5, 0.0
2921,@Crypto_Hawkk @MisteryNFT1 thanks!,0.0, 0.0, 1.0, 0.4926, 0, 0, 0, 0, 0
2925,"35: Prayers for Humanitarian Visa, Asylum Protection, Self-Determination and Rule-of-Law from Uhuru, Raila, co-conspirators and their Jinn-Theocracy GoK political-legal abuse, delayed-denied justice, outlawing, endless-persecution, rape of conscience,… https://t.co/zBqeqwwgM2",0.239, 0.67, 0.091, -0.7579, 0.0, 1.0, 0.0, 0.0, 0.0
2926,"35: Prayers for Humanitarian Visa, Asylum Protection, Self-Determination and Rule-of-Law from Uhuru, Raila, co-conspirators and their Jinn-Theocracy GoK political-legal abuse, delayed-denied justice, outlawing, endless-persecution, rape of conscience,… https://t.co/w6cN06EvvM",0.239, 0.67, 0.091, -0.7579, 0.0, 1.0, 0.0, 0.0, 0.0
2927,"35: Prayers for Humanitarian Visa, Asylum Protection, Self-Determination and Rule-of-Law from Uhuru, Raila, co-conspirators and their Jinn-Theocracy GoK political-legal abuse, delayed-denied justice, outlawing, endless-persecution, rape of conscience,… https://t.co/Wc0ZZoHV91",0.239, 0.67, 0.091, -0.7579, 0.0, 1.0, 0.0, 0.0, 0.0
2928,@Crypto_Hawkk @1ATHStudio follow only,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2939,Battle droids.,0.722, 0.278, 0.0, -0.3818, 0, 0, 0, 0, 0
2942,getwellsoon jinn 🙁💗,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2950,"34: Prayers for Humanitarian Visa, Asylum Protection, Self-Determination and Rule-of-Law from Uhuru, Raila, co-conspirators and their Jinn-Theocracy GoK political-legal abuse, delayed-denied justice, outlawing,…

📸 https://t.co/qKlapZQpUX via https://t.co/ZucT7JHl64 https://t.co/mGPcG9uUb4",0.129, 0.767, 0.104, -0.2023, 0.0, 1.0, 0.0, 0.0, 0.0
2954,"So now Satan is currently on earth with his followers trying to mislead people so he would have people with him in hell.

Satan is of a particular creation, just like we have human beings we also have angels and jinn. Satan is of the Jinns and from among them u have...",0.082, 0.836, 0.082, -0.25, 0.0, 0.5, 0.0, 0.0, 0.5
2955,Get well soon.jinn https://t.co/21MabgmOYu,0.0, 0.588, 0.412, 0.2732, 0, 0, 0, 0, 0
2958,"@jinn_aho Yes, it is.",0.0, 0.426, 0.574, 0.4019, 0.0, 0.0, 0.0, 1.0, 0.0
2960,@demonxbae 777 call that shit a jackpot baby 🤑,0.419, 0.581, 0.0, -0.5574, 0.0, 0.0, 0.0, 0.0, 1.0
2962,“A Tribal tale-spinner? Don’t tell me you believe in myths of jinn and efrits and wraiths that kidnap children in the night?” “No.” I think of the raid. The Mask. My lightness melts away. “I don’t need to believe in the supernatural. Not when there’s worse that roams the night.”,0.0, 0.939, 0.061, 0.443, 0.12, 0.25, 0.0, 0.38, 0.25
2970,"2.51pm - 2.54pm

#StrayKids    
#StrayKids    
#ODDINARY    
#MANIAC_SKZ https://t.co/84diIki0UK",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2971,"2.13pm - 2.16pm

#StrayKids    
#StrayKids    
#ODDINARY    
#MANIAC_SKZ https://t.co/bnDagncV1B",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2972,NO LIMIT! https://t.co/i7oqVDS0Pz,0.555, 0.445, 0.0, -0.3595, 0.0, 0.0, 0.0, 0.0, 1.0
2973,@md_jinn like where did you even get this masterpiece 😭😭🤌,0.0, 0.449, 0.551, 0.8113, 0.0, 0.0, 0.0, 0.0, 1.0
2975,qui-gon jinn has a fisting kink,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2978,@missufe @RemindMe_OfThis in 12 hours,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2983,There are so many Easter eggs in this scene 🥲 what a homage to Qui Gon Jinn. https://t.co/FVd6jLymHB,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2988,Aspiring to be an antidepressant so I'll be needed.,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2990,@A100888 @RemindMe_OfThis in 4 hours,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2992,@A100888 @RichQuack done https://t.co/0qpWQc3V4H,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2993,@Jinn_chan Aww that's sweet 🥰,0.0, 0.4, 0.6, 0.4588, 0, 0, 0, 0, 0
2994,"Jinn:( get well quicklyyy♡♡!!
 I'm relieved that you are resting now and that the surgery went well,
take care and we send you our love
#BTS #KIMSEOKJIN https://t.co/n6Srblio4g",0.0, 0.587, 0.413, 0.9298, 0.0, 0.75, 0.25, 0.0, 0.0
2997,En fin https://t.co/b0fvHHAy4a,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2999,"getwellsoon jinn💜🙏
luv u.:( https://t.co/e9Ix8s1LsF",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3003,"@JJNNYYYY Damn, didn't they misspell your name, shouldn't it be Jinn?",0.231, 0.769, 0.0, -0.4019, 0.0, 0.0, 0.0, 1.0, 0.0
3014,Horny swifties X1 https://t.co/K4QIKYW0lh,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
3018,@hornyswifties GIRL NO ONE TOLD ME I WAS ON HORNYSWIFTIES PAGE 😭😭😭😭,0.216, 0.784, 0.0, -0.296, 0.0, 0.0, 0.0, 0.5, 0.5
3020,"@MarkHoofnagle I hope they get screeds of cover letters saying ""Pay Me, Bitch."" repeatedly in the body of the letter.",0.0, 0.847, 0.153, 0.4404, 0.0, 0.67, 0.0, 0.0, 0.33
3022,@DojaCatStats @DojaCat @taylorswift13 Why are Doja stan being rude in the comments ? I thought we're bestie ?,0.214, 0.786, 0.0, -0.4588, 0.0, 0.0, 0.0, 0.0, 1.0
3023,@DojaCatStats @DojaCat @taylorswift13 Both Queen,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3025,"@FPL_Chz @FPLStrata @FPLMate on a FH it was a pretty obvious choice, nailed (Semedo and Hoever injuries) and attacking. It's just that people don't really know him, he came back from a two-year injury a month ago, but he was really good for Wolves before the injury.",0.158, 0.708, 0.133, -0.0543, 0.17, 0.0, 0.33, 0.0, 0.5
3029,Good afternoon!!,0.0, 0.223, 0.777, 0.5399, 0.0, 0.0, 1.0, 0.0, 0.0
3034,"@FPL_Chz @FPLStrata @FPLMate Yes you are, Jonny plays as a wing back, which is a much more attacking position than centre back. When Reece James scores, do people go around and say: ""any defender could've scored""? No, because it's James who is the attacking wingback",0.183, 0.689, 0.127, -0.5699, 0.33, 0.33, 0.0, 0.17, 0.17
3038,"Imagine if Qui-Gon Jinn had taken Anakin Skywalker to see Sean McGuire from ""Good Will Hunting""...
There would be no Darth Vader.
Palpatine wouldn't become emperor.
Luke/Leia would become Jedi.
The republic would have endured
All because of one damaged therapist who paints badly.",0.17, 0.83, 0.0, -0.802, 0.0, 0.5, 0.0, 0.12, 0.38
3052,"@morgantyshell Need a 300 word essay explaining ur intentions, pros &amp; cons list + a $5k deposit deadass (tatted latinas w/colored eyes are the only exception) or leave me alone! 🙏🏻🗣 https://t.co/0Apttkp5Me",0.137, 0.863, 0.0, -0.3595, 0.5, 0.0, 0.0, 0.5, 0.0
3055,@twrpsuckr CONGRATULATIONS ON 20O JINN,0.0, 0.435, 0.565, 0.5994, 0, 0, 0, 0, 0
3058,@parkrain1325 Fantastic I’m having the best time here in cllg,0.0, 0.473, 0.527, 0.8316, 0.0, 0.0, 0.5, 0.0, 0.5
3059,@wakeupbuck Guilty of tweeting it at first place 😂,0.318, 0.682, 0.0, -0.4215, 0.0, 0.33, 0.33, 0.0, 0.33
3061,@DYORNERDS Discord a place where we can see most of the wl hunting catfish https://t.co/3W7uwmSOLm,0.184, 0.816, 0.0, -0.4019, 0.0, 0.5, 0.0, 0.0, 0.5
3063,@DYORNERDS Discord a place where we can see most of the wl hunting catfish https://t.co/H1p0Ugl27Z,0.184, 0.816, 0.0, -0.4019, 0.0, 0.5, 0.0, 0.0, 0.5
3068,@reserenityy he’ll Always Come back dw,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
3073,jinn:((( omg i hope it'll recover fast :((,0.0, 0.633, 0.367, 0.4404, 0.0, 0.33, 0.0, 0.0, 0.67
3080,@AereumBluee Keep it🤝🦥,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3082,@cinnamonpeonies It could be so simple 😪 ppl are just not with it nowadays! https://t.co/1w0dc4jwwp,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
3083,They have shield generators! It's a standoff. Let's go.,0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0
3098,someone Pass the coke!!!!,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3101,@AereumBluee I keep it randomly https://t.co/8NUTsDhbA3,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3102,@spookygoo @kronmeii so it is disgusting now to fire an employee who breached their contract?,0.355, 0.645, 0.0, -0.7239, 0.0, 0.5, 0.0, 0.5, 0.0
3120,@blueflux_ My earbuds don’t like me tonight I’m not fighting the universe 😭😂,0.0, 0.661, 0.339, 0.5588, 0.0, 0.0, 0.0, 1.0, 0.0
3124,"When she say; tm bohat cute ho.. 😍
Le Me whole night..🌃😂 https://t.co/PiGrdXTJhl",0.0, 0.786, 0.214, 0.4588, 0.0, 0.33, 0.33, 0.0, 0.33
3131,@aww_sweet 100 Complete Congratulations 😅🎉,0.0, 0.339, 0.661, 0.5994, 0, 0, 0, 0, 0
3138,its Ok i Cant cry.. i Got bladee and yung Lean on my side.,0.0, 0.833, 0.167, 0.296, 0, 0, 0, 0, 0
3145,Hes so  Evil w. hy is he doing this To me.,0.319, 0.681, 0.0, -0.6901, 0, 0, 0, 0, 0
3149,🌠|| alright i think i'm headed to bed. I can't stay up anymore my eyes are killinh me.,0.0, 0.875, 0.125, 0.25, 0.33, 0.33, 0.0, 0.0, 0.33
3157,Get well soon jinn @BTS_twt,0.0, 0.588, 0.412, 0.2732, 0, 0, 0, 0, 0
3162,"I would like to gift my padawan something, but finding that something is a challenge.",0.0, 0.66, 0.34, 0.4854, 0.0, 1.0, 0.0, 0.0, 0.0
3170,"The Jinn are GENIEOLOGISTS @LouisFarrakhan . We could be related, and I would be fine with that. I wouldn't care if Jesus Christ was a Black Hebrew, doesn't change the fact He is my Savior. God Bless you. Titus 3:9 says to avoid genealogies, which Mormon Church does not respect.",0.139, 0.735, 0.126, -0.1734, 0.1, 0.3, 0.3, 0.0, 0.3
3179,@TacoSauce_Tv Niceee,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3182,@beholdthetweet @lonewolf32 @DEFCONWSALERTS Never say never,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
3185,Get well soon jinn💜💜💜💜 https://t.co/WHoxoPmsws,0.0, 0.656, 0.344, 0.2732, 0, 0, 0, 0, 0
3188,"@bingeraeg @ActKloud @DEFCONWSALERTS I’m honestly not sure putin cares. Rumour has it he’s a very lonely old man who’s family left him and is possibly on steroids for some illness. Personally, I wouldn’t take the million dollar gamble for that reason",0.226, 0.706, 0.068, -0.7127, 0.0, 0.33, 0.0, 0.5, 0.17
3195,@zerozathura Ahh yes facebook marketplace my favorite dating scene 💀,0.0, 0.513, 0.487, 0.6908, 0.0, 0.0, 0.5, 0.5, 0.0
3199,@demonxbae I'm not about to bark and howl at the moon I promise 👀,0.0, 0.813, 0.187, 0.3182, 0.0, 0.0, 0.0, 1.0, 0.0
3207,limit right,0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
3210,Some people just suck lmfao,0.309, 0.319, 0.372, 0.1531, 0, 0, 0, 0, 0
3212,Take care of yourself jinn 💜 i wish u a speedy recovery 🥺 @BTS_twt,0.0, 0.504, 0.496, 0.7096, 0, 0, 0, 0, 0
3215,@Baji_keisukee_ Another love?,0.0, 0.192, 0.808, 0.6369, 0.0, 0.0, 1.0, 0.0, 0.0
3216,@kynsupremacist Meme time,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3224,@Kthjjk_123 @qcartae Will only get motsp jinn,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3225,"1.51pm - 1.54pm

#StrayKids    
#StrayKids    
#ODDINARY    
#MANIAC_SKZ https://t.co/XZuIsBR68f",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3227,get well soon jinn!!😭🫶 https://t.co/v5Hf719Trw,0.0, 0.598, 0.402, 0.3987, 0, 0, 0, 0, 0
3231,"Forever this will be held as my 2nd favorite duel between a Jedi and Sith. Whilst the Duel of the Fates shall remain as my 1st favorite because I simply love Qui-Gon Jinn and Darth Maul. And the major impact it had on us for years to come.
And the music, so astonishing. https://t.co/pk1R7riI8o",0.0, 0.828, 0.172, 0.8807, 0.2, 0.0, 0.6, 0.0, 0.2
