,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
367,"Beast Wars, besides being the best iteration of Transformers, has a very special place in my heart alongside ReBoot as a formative piece of SF in my childhood. Hopefully they don't fuck it up as badly as The Guardian Code, though I'd be curious to see if that's actually possible!",0.106, 0.65, 0.243, 0.8241, 0.0, 0.11, 0.11, 0.33, 0.44
368,"Now where the hell's my high budget Reboot remake
And no not the absolute shit that is the Guardian Code, real Reboot plz and thanks https://t.co/CS2H1VjY7M",0.07, 0.702, 0.227, 0.6025, 0.0, 0.5, 0.0, 0.25, 0.25
369,"@nemalki Pray they don't reboot The Guardian Code otherwise the headline would read ""ReBoot's reboot gets rebooted.""",0.0, 0.859, 0.141, 0.3182, 0.0, 1.0, 0.0, 0.0, 0.0
370,"One of these days, I'm going to read ""'ReBoot' reboot in the works,"" and I'm going to be so numb to even care at this point. 

And no, I don't consider The Guardian Code a true ReBoot reboot. That was something else. And it wasn't good. A true ReBoot reboot has to be all-animated",0.128, 0.727, 0.145, 0.2681, 0.0, 0.38, 0.12, 0.38, 0.12
371,@spacehero55 @Claylex1 Why do I get Reboot: The Guardian Code vibes from this?,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
372,"@MaxxAtom They did😒
Reboot: The Guardian Code https://t.co/Iw0EaF5542",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
373,"@Kepo87 @RealMarkDallas Yeah don't waste your time on ""ReBoot: The Guardian Code"".",0.0, 0.607, 0.393, 0.5472, 0, 0, 0, 0, 0
374,"@RealMarkDallas Bad news, they did Reboot it, it's called ReBoot: The Guardian Code",0.241, 0.759, 0.0, -0.5423, 0.0, 0.0, 0.0, 1.0, 0.0
375,"@EscoBlades Mainframe Entertainment Produced the first fully CGI-Animated Series, Reboot. It was made before Toy Story. It had deep characters,romance,death,action,suspense and the story pulls you in. All while doing affectionate parodies of videogames and movies.
Guardian Code was trash.",0.0, 0.863, 0.137, 0.6908, 0.12, 0.5, 0.12, 0.12, 0.12
376,@JayFaerber @HarbourAirLtd Lived in Victoria for several months filming ReBoot:The Guardian Code. Fave thing to do was walk the sea wall. Fave eats: Jam (brunch) Rebar Modern Food (vegetarian) and Little Jumbo (fancy dinner). Enjoy!,0.0, 0.749, 0.251, 0.8413, 0.25, 0.25, 0.25, 0.0, 0.25
377,Reboot The Guardian Code https://t.co/gPWJ7TakRd,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
378,"@BlackMageMavvy In terms of visuals, but at the same time, Reboot was made in 1994, one year prior to Toy Story 1.

I'm just saying it's as good as Reboot (not Reboot the Guardian Code that show sucked).",0.0, 0.901, 0.099, 0.5927, 0.0, 0.0, 0.33, 0.33, 0.33
379,@SpiritAvenged This is sounding like Reboot: The Guardian Code.,0.0, 0.737, 0.263, 0.3612, 0, 0, 0, 0, 0
380,"SNEAK PEEK: ""ReBoot: The Guardian Code"" on Netflix https://t.co/GJuRdGuFr5",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
381,when your friend peter thinks reboot the guardian code should get a 3rd season https://t.co/z0XKkjf7Ch,0.0, 0.802, 0.198, 0.4939, 0.0, 0.0, 0.5, 0.0, 0.5
382,"zixx level 3 walked so reboot the guardian code could run, stumble, then eat shit on zixx level 3’s driveway",0.167, 0.833, 0.0, -0.5574, 0.0, 0.5, 0.0, 0.0, 0.5
383,8- Reboot (I rebuke the Guardian Code nonsense) https://t.co/tiJVbfOtEo,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
384,Remember when the Guardian code was supposed to be a cool future retake of the original ReBoot? Remember when we thought it was going to be good?? 😣#ReBoot #rebootgc #oldart #myart https://t.co/aQV5O2OK2D,0.0, 0.749, 0.251, 0.7929, 0.0, 0.4, 0.4, 0.0, 0.2
385,"Seen “Reboot: The Guardian Code” on Netflix yet?

https://t.co/EY8YqgZbYw",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
386,@Kranananananana She-Ra and Thunder Cats? Or how about Reboot The Guardians Code?,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
387,@thetzechun ReBoot. And then my broken heart was shat on by The Guardian Code remake live action mess,0.272, 0.728, 0.0, -0.6808, 0.2, 0.2, 0.0, 0.2, 0.4
388,I just watched the crossover episode of ReBoot: The Guardian Code with the original ReBoot series. https://t.co/iE6Iq3Q1fc,0.0, 0.867, 0.133, 0.3182, 0.0, 0.0, 0.0, 0.5, 0.5
389,"@SirDemiface I wanted to make a joke

something like, ""the only necessary reboot"" and show an image of early CGi cartoon, Reboot

then I remembered fucking Reboot: the Guardian Code exists, and I wouldn't want to imply that trash fire was necessary",0.09, 0.794, 0.117, 0.2681, 0.33, 0.17, 0.33, 0.17, 0.0
390,"@TristaBytes But are you more offended by this, or Reboot: The Guardian Code?",0.211, 0.789, 0.0, -0.4478, 0, 0, 0, 0, 0
391,@sydneyscotia Do you know if we are getting a season 3 of REBOOT The Guardian Code? I can't find anything explicitly saying it got canceled so I am confused.,0.101, 0.899, 0.0, -0.3774, 0.0, 0.67, 0.0, 0.0, 0.33
392,"Except Reboot: The Guardian Code 😅 
#reboot #cartoons https://t.co/SPifqefg0y",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
393,"https://t.co/M5YNY13dqZ This review, like this show, has been years in the making...so now it's  finally time to take a look at ReBoot: The Guardian Code and see just  why it was so disappointing.",0.112, 0.819, 0.068, -0.3851, 0.0, 0.33, 0.0, 0.67, 0.0
394,@nocontextranger Reboot The Guardian Code,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
395,"Good morning.  Right now, if you're an early-access patron of mine, the first part of the ReBoot: The Guardian Code review is now available to you on Patreon.  The rest of you will get both parts at once later.",0.0, 0.929, 0.071, 0.4404, 0.0, 0.33, 0.33, 0.0, 0.33
396,"Found something kinda funny on the ReBoot wiki. I accidentally clicked on the summary for Identity Theft, an episode of The Guardian Code. Here's the summary.

""Identity Theft is episode 19 of ReBoot: The Guardian Code""

Really shows how much the fans like that show.",0.051, 0.842, 0.107, 0.4033, 0.0, 0.0, 0.0, 0.5, 0.5
397,"I finished filming the ReBoot: The Guardian Code review.  

That took longer than I thought it would...",0.0, 1.0, 0.0, 0.0, 0.0, 0.33, 0.0, 0.0, 0.67
398,"Finished writing the ReBoot: The Guardian Code review.  It's just over 14 pages long, but I knew in advance that this video would be a two-parter--just because of how I formatted it.  

You know, compared to this, reviewing both Nut Job movies will be child's play.",0.0, 0.931, 0.069, 0.4767, 0.0, 1.0, 0.0, 0.0, 0.0
399,And here is the Reboot: The Guardian Code thread in full. https://t.co/2tw3CrSt9E,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
400,"Ok so I'm watching ReBoot: The Guardian Code because of just ... pure morbid curiosity and

What fuck did they do to Megabyte!?

There's a ton wrong with this show but ... My villainous virus!? What happened to you!? https://t.co/aCU5nuOaLJ",0.219, 0.745, 0.036, -0.8448, 0.0, 0.0, 0.2, 0.4, 0.4
401,"@mama_meta @my2k Actually, there was a reboot for Reboot just last year, called Reboot: The Guardian Code. It's one of the worst pieces of garbage ever made though...",0.146, 0.854, 0.0, -0.6249, 0.0, 0.0, 0.0, 0.6, 0.4
402,let's give reboot season 5 and rewrite the guardian code https://t.co/8FBlTs22IB via @VlareTV,0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0
403,@OctoboyYT Reboot The guardian code is another good one I like to watch for the cool CGI,0.0, 0.609, 0.391, 0.7717, 0.0, 0.0, 0.67, 0.0, 0.33
404,"Btw @MainframeAnim are liars. For ReBoot: The Guardian Code, they claim it has 2 seasons. TGC had 1 season. Netflix split that in half. Also @coruspr not @Netflix funded TGC's production. Corus green-lit it for @ytv. Netflix ONLY distributed TGC. That's 2 lies on 1 page.[3/3] https://t.co/E2fRy4pqDl",0.144, 0.856, 0.0, -0.7351, 0.0, 0.5, 0.0, 0.0, 0.5
405,"I’ve been seeing #reboot trending and its because of the Jay and Silent Bob Reboot....
But this was kinda what I was really hoping for. Can we have this show back.. not that other monstrosity they call “The Guardian Code” 
This style is charming! https://t.co/fVrLmVLSbO",0.0, 0.806, 0.194, 0.8917, 0.0, 0.0, 0.5, 0.0, 0.5
406,"@Sullidified @Baldor_Dorbaler There’s a reboot of ReBoot that came out last year called 
ReBoot: The Guardian Code but I heard it kind of sucks.",0.163, 0.837, 0.0, -0.5704, 0.0, 0.0, 0.5, 0.0, 0.5
407,"The more I think about Megaforce, the more I keep comparing it to The Guardian Code. Both were meant to celebrate their respective franchises on a massive scale. #PowerRangers #ReBoot",0.0, 0.78, 0.22, 0.7579, 0.0, 0.0, 0.0, 0.0, 1.0
408,@DrCullenPHD It's okay I watched all of ReBoot: The Guardian Code so I have no basis to stand on to judge you for it.,0.106, 0.813, 0.081, -0.1477, 0.0, 0.5, 0.0, 0.0, 0.5
409,"@thekevster101 @nerdist It’s not a reboot of ReBoot.

It’s a whole new show trying to capitalize on the name of the original ReBoot.  

Should have just named it The Guardian Code and never tried to “base” it on or use any of the original ReBoot content.

...",0.0, 0.894, 0.106, 0.5574, 0.0, 1.0, 0.0, 0.0, 0.0
410,"@MattDethridge Looks like they already did it but changed it to live a revision ReBoot: The Guardian Code https://t.co/q1oWaAyxcF 

Going to see if they're something else too on phone so slow.",0.0, 0.941, 0.059, 0.1901, 0.0, 1.0, 0.0, 0.0, 0.0
411,@MysteriousEnter Is it ReBoot: The Guardian Code?,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
412,@RiseFallNick Kinda like how Hefferon basically mocked fans of Reboot  with his basement dwelling Reboot fan in Reboot: The Guardian Code. .. seriously.,0.156, 0.625, 0.219, 0.1548, 0.0, 1.0, 0.0, 0.0, 0.0
414,@Danny__Gokey @netflix I'll do that because 'ReBoot: The guardian code - YOU MADE IT HAPPEN!!!' 😂,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
415,"@Larell718 Oh no, my mistake, it's called Reboot: the guardian code. Netflix, 2018 ;)",0.315, 0.685, 0.0, -0.5574, 0, 0, 0, 0, 0
416,"@RocketFund @reboottgc This disgusts me. The guardian code should have been its own standalone property, instead it's just insulting the Reboot franchise, and this ""victory"" will make them think people actually want more of this Code Lyoko knockoff rather than bringing back the original Reboot.",0.132, 0.793, 0.075, -0.5719, 0.0, 0.29, 0.0, 0.43, 0.29
418,"SNEAK PEEK: ""ReBoot: The Guardian Code"" on Netflix https://t.co/GJuRdGMgPF",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
419,"Attention all #Canucks Luvia Petersen fans.

I just want to let you know that I found out about Luvia Petersen while watching Reboot The Guardian Code on Netflix U.S..",0.0, 0.951, 0.049, 0.0772, 0.0, 0.0, 0.0, 0.5, 0.5
420,"Remember when people were comparing Reboot: The Guardian Code with Code Lyoko?

There's a part of me that wishes that I was on Twitter during that time, cause I would have a field day talking about it (plus the obvious meme every now and then). https://t.co/erGvtkfk4k",0.0, 0.962, 0.038, 0.1531, 0.0, 0.5, 0.25, 0.25, 0.0
421,@deadpoolrlz96 Yep if only the people behind ReBoot the guardian code were like that,0.0, 0.701, 0.299, 0.5719, 0.0, 0.0, 0.0, 1.0, 0.0
422,"Mystic Knights of Tir na Nog
X-Garion 
Superhuman Samurai Syber Squad
EreXion
Legend Hero Three Kingdoms
Big Bad Beetleborgs
Doctor Who
Mighty Moshin Emo Rangers
Armor Hero
Reboot: The Guardian Code (which was terrible)

This was hard. But it was fun! https://t.co/cgN5bSY8jj",0.071, 0.738, 0.191, 0.784, 0.2, 0.2, 0.2, 0.2, 0.2
423,ReBoot: The Guardian Code is what me and my sister are watching yes its cheesy like the original series at times a bit too down the rabbit hole of cringe but overall its not the worst 9os is cool again let's do a second story/reboot to happen,0.0, 0.76, 0.24, 0.892, 0.0, 0.0, 0.17, 0.67, 0.17
424,@mlmasterchief let me direct you to the reboot reboot (aka reBoot: the guardian code) this is trey and parker / dfrag and googz (either works) https://t.co/xgLxiOpTek,0.0, 1.0, 0.0, 0.0, 0.0, 0.67, 0.0, 0.33, 0.0
425,Still waiting for that system upgrade. ReBoot: The Guardian Code was obviously a virus... https://t.co/yaHDCtl55m,0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
426,"@lord_godflow @ObeezyLive ReBoot is the shit.
The Guardian Code is shit.",0.0, 0.467, 0.533, 0.8402, 0.0, 0.0, 0.0, 0.0, 1.0
427,ReBoot &gt; ReBoot: The Guardian Code,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
428,"@ShockingGaspDnD Well in that case, do I have mixed news for you! 

It's... eh.

ReBoot: The Guardian Code https://t.co/32ilwUYyNe",0.0, 0.87, 0.13, 0.3382, 0, 0, 0, 0, 0
429,reboot the guardian code #ThingsWeShouldCancel,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
430,"@Kanohi_Kiril @TheSpaceUniter @mjtannertwins Oh trust me, the worst reboots are the following: 
Netflix She Ra
Netflix Reboot the Guardian Code
Powerpuff Girls 2016
Disney Mickey Mouse 2017 (do NOT ASK I hate how they made Mickey into a Ren and Stimpy like show where its focused mostly on gross out humor)
1/",0.123, 0.683, 0.195, 0.4936, 0.14, 0.14, 0.0, 0.57, 0.14
431,"Born #OTD (30 August) in geeky history: Karl T. Wright (Doctor Dolittle), Timothy E. Brummund (Reboot:The Guardian Code), Brian Yuzna (Bride of Re-Animator), Elizabeth Ashley (Vampire's Kiss), Sarah-Jane Potts (The Canterville Ghost)... https://t.co/ROJH3gn0Uf",0.06, 0.94, 0.0, -0.1531, 0.0, 0.5, 0.0, 0.5, 0.0
432,@Mr_Skottington @tehdovahbear @JonRisinger They rebooted reboot.... it wasn’t great.   ReBoot: The Guardian Code https://t.co/8q8DbqW8j0,0.0, 0.709, 0.291, 0.6249, 0.0, 0.0, 1.0, 0.0, 0.0
433,"@RoBurch333 @tainkirrahe If I may, the Netflix series (which isn't' actually made by Netflix, just distributed) isn't connected. It takes place in it's own universe, only borrowing a few bits n' pieces from the original. ReBoot: The Guardian Code is non-canon to the original, and more importantly dead.",0.09, 0.768, 0.142, 0.1567, 0.0, 0.5, 0.0, 0.17, 0.33
434,"@Brentosaur @tainkirrahe @chrismcfeely Very much this. You need to either have NO other ReBoot knowledge under your belt or be too diehard a fan to exercise sense.

While Guardian Code is admittedly an average show tbh it is a HORRIBLE use of the ReBoot name and actively spends an episode dumping on the old fans",0.139, 0.781, 0.08, -0.5267, 0.0, 0.5, 0.0, 0.5, 0.0
435,@BigMikeD20 Fits better than The Guardian Code being a sequel to Reboot.,0.0, 0.756, 0.244, 0.4404, 0.0, 0.0, 0.5, 0.0, 0.5
437,"@RainbowSquidInk @ScribeUndead I’ve always said that reboots need to acknowledge older fans of a series. I’ve seen too many reboots basically say “fuck off” to past fans. While not a reboot, the “ReBoot: Guardian Code” series on Netflix also spat on classic fans.",0.0, 1.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.4, 0.4
438,.@netflix please tell me there will be third season of reboot: the guardian code i can't stand this ending,0.0, 0.874, 0.126, 0.3182, 0.0, 0.5, 0.0, 0.5, 0.0
439,"@JimSterling Gotta love these two! Sure would be nice to see what happens to them after the #ReBootSeason4 cliffhanger. In a proper #ReBootRevival, of course. Not that garbage ""ReBoot: The Guardian Code"" made by Michael Hefferon/@MainframeAnim. #Hack❤️#Slash💙#ReBoot #Megabyte #MainframeEnt https://t.co/AftzYIogd4",0.0, 0.751, 0.249, 0.8622, 0.0, 0.33, 0.5, 0.17, 0.0
440,"ReBoot: The Guardian Code: Activation (S1.E1)
On their first day at Alan Turing High, tech-loving teens Austin, Parker, Tamra and Try discover they're the Next Generation Guardians of Cyberspace. https://t.co/AgwKFqpomu",0.0, 1.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.0, 0.4
441,@SuperSaiyanTai @kyutie_pai yeah its called ReBoot: The Guardian Code but its a Code Lyoko rip off that insults the series fans and even reveals the user to be a sweaty fat geeky nerd living in his moms basement,0.21, 0.75, 0.04, -0.7783, 0.0, 0.67, 0.0, 0.0, 0.33
442,"@jordantcarlson @JodiesJumpsuit @jamespmcleod PS My friend worked on the Reboot reboot (Har har) ""The Guardian Code"", and boy, did she have some TEA",0.0, 0.842, 0.158, 0.4939, 0.0, 0.5, 0.5, 0.0, 0.0
443,Did anyone notice Disney XD Canada's gonna be airing Reboot: The Guardian Code starting next week? Hilarious.,0.0, 0.698, 0.302, 0.7579, 0.0, 0.5, 0.5, 0.0, 0.0
444,ReBoot: the Guardian code is basically neo-saban Rower Rangers mixed with Tron,0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
445,"@AllieRX Hey Allie-RX, your thoughts on the Netflix The Witcher series (I dont care for Netflix after the She-Ra reboot disaster, their Reboot the Guardian Code reboot was bad, and now the announcement of a sequelboot He-Man with Kevin Smith directing it)?",0.221, 0.779, 0.0, -0.8814, 0.0, 0.4, 0.0, 0.4, 0.2
446,"@ThatKevinSmith @Mattel @netflix Oh boy, I feel like a reboot is happening again:
https://t.co/ZNueildMEX

I feel sorry for those who asked if He-Man 2002 would get a return and got this Reboot the Guardian Code again. :'(",0.042, 0.877, 0.081, 0.296, 0.0, 0.67, 0.0, 0.33, 0.0
447,"@saintwalker98 @kakapotrainer Would ReBoot: Guardian Code be considered a ReBoot reboot or a continuation of the original , i.e. ReBoot's not a reboot? 

Or do we just continue not to talk about it and remind ourselves the original ended on a cliffhanger?",0.0, 0.869, 0.131, 0.6072, 0.0, 0.67, 0.0, 0.33, 0.0
448,"@RaeGun2k Any attempts to bring ReBoot back since has just been suits going through their owned IPs and seeing what might be an easy, cynical cash grab.

See: The Guardian Code, an easy, cynical cash grab.",0.124, 0.738, 0.138, 0.1531, 0.2, 0.6, 0.0, 0.2, 0.0
449,@PowerRangerTalk I’d rather see ReBoot: The Guardian Code be removed from continuity and replaced by a different story that picks up where the original series’ cliffhanger left off.,0.0, 0.916, 0.084, 0.3182, 0.0, 1.0, 0.0, 0.0, 0.0
450,"@robcham ""worst: Reboot""

True, true. ReBoot: The Guardian Code is one of the worst ""reboots"" of all time.💩 https://t.co/E1wu7vsdKq",0.181, 0.573, 0.247, 0.128, 0.0, 0.0, 0.0, 1.0, 0.0
451,"Reboot: Guardian Code would have been right at home in the 1990s as a MMPR imitator. Unfortunately it wasn’t the 90s, and none of those worked anyway https://t.co/grXg9gaQPb",0.085, 0.915, 0.0, -0.34, 0.0, 0.6, 0.0, 0.4, 0.0
452,"That graphic reminds me...Reboot: The Guardian Code basically came and went unnoted, didn’t it. Not even a hatedom for it, just a collective “meh”. Oh well. 

It’s done. Reboot was of its time, there were only three seasons. It is known.",0.0, 0.946, 0.054, 0.2732, 0.0, 0.67, 0.0, 0.0, 0.33
453,"@T1mo98 @nobody_geek Resistence had the most downvoted trailer in since Reboot: Guardian Code and Ghostbusters 2016, and only got the 2nd season to test Star Wars animated content on Disney +

Galaxy's edge has been confirmed by Disney themselves as a disappointment and they cut employee hours https://t.co/EpVf75yvIy",0.18, 0.82, 0.0, -0.8402, 0.0, 0.5, 0.0, 0.5, 0.0
454,"Yey! Lahat nang pinananood ko sa netflix today, unintentionally may pusa. My miming heart is happy.
Gangnam Beauty
Reboot: The Guardian Code

Am so happy.",0.0, 0.657, 0.343, 0.9098, 0.0, 0.2, 0.6, 0.2, 0.0
455,@DollaBinReviews ReBoot didn’t get a reboot. The “Guardian Code” is actually sequel to the series... and it sucked BAD!  They did have an episode that explained the connection between the 2 series. But the episode with Mainframe was like a kick to the head for last fans.,0.097, 0.833, 0.069, 0.0, 0.0, 0.29, 0.0, 0.43, 0.29
456,"@ScratchyDerose Trade out Teen Titans Go for SWATKATS 
Trade out Total Dramarama for Symbiotic Titan 
Trade out Reboot: The Guardian Code for the continuation of the original Reboot",0.0, 0.919, 0.081, 0.3182, 1.0, 0.0, 0.0, 0.0, 0.0
457,"@ScratchyDerose Easiest exchange would be Teen Titans replacing TTG.

Would Code Lyoko for Reboot: The Guardian Code count?",0.0, 0.851, 0.149, 0.4215, 0.2, 0.8, 0.0, 0.0, 0.0
458,"I'm watching Reboot: The Guardian Code and wow, what a downgrade for Megabyte",0.0, 0.743, 0.257, 0.5859, 0.0, 0.0, 0.0, 0.0, 1.0
459,"That...was rough.  Like, I'll be honest with you, that's the hardest it's been to get through a Patreon-requested review in a LONG time.  

You know what, spoilers-someone just today requested Reboot: The Guardian Code, and I'd STILL take that over this! https://t.co/9hkVWM6l67",0.0, 0.862, 0.138, 0.7263, 0.0, 0.5, 0.0, 0.5, 0.0
460,@KorGhee @danjlevy ReBoot: The Guardian Code on Netflix,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
461,"@Vangelus @ghazratticus Okay, I gotcha. For example, we all know Reboot: The Guardian Code had one season, but for some inexplicable reason, Netflix lists it as two separate seasons.",0.0, 0.945, 0.055, 0.1154, 0.0, 0.0, 0.0, 0.5, 0.5
463,"@AleximusPrime Well, there was a reimagining of Reboot called Reboot: the guardian code, but that didnt last long.....",0.0, 0.906, 0.094, 0.1406, 0.0, 1.0, 0.0, 0.0, 0.0
464,File ReBoot: The Guardian Code A Lawsuit For Ripping Off Code Lyoko - Sign the Petition! https://t.co/o7RaE4jyoa via @Change,0.128, 0.872, 0.0, -0.2942, 0.0, 1.0, 0.0, 0.0, 0.0
465,"OH NO I FORGOT FOR DREAM JOB STUFF let me run the reboot of the ReBoot cartoon, like an ACTUAL one and not that Guardian Code stuff. I wanna see Bob and everyone figure out how to deal with idle games and games with meta themes",0.046, 0.86, 0.094, 0.3182, 0.5, 0.17, 0.0, 0.33, 0.0
467,@thedelitesite Is ReBoot: The Guardian Code there? I hope so.,0.0, 0.707, 0.293, 0.4404, 0.0, 1.0, 0.0, 0.0, 0.0
468,"Reboot: The Guardian Code isn’t Reboot. The one episode where they go back to Mainframe was done in a mocking way to the original show and fans. What a disappointment. I know the show isn’t for the old generation, but it’s just Reboot in name and nothing else.",0.084, 0.881, 0.035, -0.3291, 0.0, 0.33, 0.0, 0.67, 0.0
469,"when is HitGirl gonna do a guest spot on Reboot; The Guardian Code. ""Blood in Cyberspace""",0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
470,"@thisistechtoday Did you miss Reboot The Guardian Code? If so, I don’t blame you. 🤣 https://t.co/bue8hk35Cp",0.28, 0.72, 0.0, -0.507, 0.0, 0.0, 0.0, 1.0, 0.0
471,Just learned there is a Reboot reboot on Netflix - Reboot: The Guardian Code.  It’s a mix of CGI and live action.  I of course must watch it.,0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
472,@GlitchBob452 Remember when they did Reboot Guardian Code? How the fans shouted 'no really we don't want that'... so they made like twenty episodes? Then decided 'well I guess the fans don't want ReBoot!' Fun times...,0.171, 0.755, 0.075, -0.374, 0.22, 0.11, 0.11, 0.22, 0.33
473,@netflix Is there going to be a Reboot:The Guardian Code season 3?,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
474,"@oryozema @toonholechris Such a pointless and horrible redesign.... However it is in-line with how awful ""ReBoot: The Guardian Code"" is overall. https://t.co/Fo7lFJz8aF",0.289, 0.711, 0.0, -0.7579, 0.0, 0.5, 0.0, 0.0, 0.5
475,"Tried continuing my watch of Reboot: The Guardian Code, I sincerely thought ""Okay the first season was bearable, it can't get more cringe than this so it's fine""

Second season starts off cringey.
Dropped.",0.0, 0.853, 0.147, 0.6344, 0.0, 0.17, 0.17, 0.17, 0.5
476,@netflix when is Reboot The Guardian Code season 3 coming out? i'm currently unsubscribed from Netflix but will gladly resubscribe when it comes out.,0.0, 0.871, 0.129, 0.4767, 0.0, 0.0, 0.0, 0.0, 1.0
477,"I could start watching the second episode of Reboot Guardian Code, but I'd rather press my dick and balls into a hot waffle iron.",0.175, 0.825, 0.0, -0.6652, 0.0, 0.4, 0.0, 0.4, 0.2
478,"@GlitchBob452 @L4dieG4mer @SamMaggs @Netflix_CA @GabrielDarku @americangodsus We're fans of both the live-action and original version. ReBoot was a one of a kind animated Canadian series! We were sad to see it go, and were left wondering what happened to Bob and the gang. We were happy to see Guardian Code pay homage to them in season 1!",0.077, 0.752, 0.171, 0.7568, 0.0, 0.0, 0.5, 0.25, 0.25
479,"Ep 6 of BH with Makaila Nichols. I sat down with my buddy, Sydney Scotia who's an actress on series such as: “Some Assembly Required,” “Reboot: The Guardian Code” &amp; more. We got real about pressures of living in Hollywood, peer pressure, domestic https://t.co/5oFp0QtnKG",0.108, 0.892, 0.0, -0.5423, 0.0, 0.5, 0.0, 0.5, 0.0
480,"Hey Canada! Season 2 of ReBoot: The Guardian Code is now streaming on Netflix. Check out 10 more episodes here:
https://t.co/8eFNqWXV7y https://t.co/1kVswqqgth",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5
481,im a lame ass but i genuinely got excited to see Reboot: The Guardian Code season 2 was added to netflix lol. watching it now,0.143, 0.622, 0.235, 0.5647, 0.0, 0.0, 0.0, 0.75, 0.25
482,"Real talk, you guys need to watch ReBoot... and no not the bummy guardian code one on Netflix, the good one. https://t.co/EMCsVoptWX",0.088, 0.797, 0.116, 0.1779, 0.0, 0.0, 0.33, 0.33, 0.33
483,Reboot: The Guardian Code (2018) 2 Seasons [TV-Y7-FV] [New Episodes] Four tech-savvy teens hone their skills as cyber-superheroes in a series of secret missions to save the world.... https://t.co/3jcmEHZiZI,0.0, 0.878, 0.122, 0.4939, 0.33, 0.0, 0.0, 0.33, 0.33
484,I kinda thought @netflix getting Reboot The Guardian Code would inevitably mean they'd ALSO be streaming the original Reboot...imagine my disappointment...,0.0, 0.887, 0.113, 0.3182, 0.0, 0.25, 0.0, 0.25, 0.5
485,Reboot deserved so much better then.....the guardian code 🤮 https://t.co/8NuPwDcUKF,0.0, 0.716, 0.284, 0.4902, 0.0, 0.0, 0.0, 0.0, 1.0
486,"New Westminster-born actor Nicholas Lea (Reboot: the Guardian Code, Kyle XY, Continuum, Men in Trees, Whistler, The X Files) is 57.",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
487,"@GlitchBob452 @ytv What's ..""the guardian code?"" XD
I know old skool ReBoot is very much alive!!",0.0, 0.579, 0.421, 0.8054, 0, 0, 0, 0, 0
488,"All the primary actors have removed any mention of ReBoot: The Guardian Code from their Instagram bios, with the sole exception of Sydney Scotia.

And again as previously mentioned, all official social media accounts for ReBootTGC have been silent from as early as February 2019. https://t.co/brvcLrHk5h",0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
489,"Q: Is ReBoot: The Guardian Code dead?
A: Extremely high probability!
Over a year since it premiered &amp; no renewal news. TGC social media silent since Feb/March. https://t.co/rXhG1LFsMB was offline for 2mo. No awards won. 100% removed from @ytv broadcast schedule and website. ☠️ https://t.co/4REwhlxr9V",0.201, 0.671, 0.128, -0.4199, 0.0, 1.0, 0.0, 0.0, 0.0
490,"Man, jumping straight from playing Kingdom Hearts 3 to watching Ralph Breaks The Internet was weird at first. I kept waiting for Sora to show up so I could start playing. 😂

The movie itself was great. Again, weird how much it reminded me of ReBoot. More than The Guardian Code. https://t.co/U3WwaGpUJ5",0.062, 0.764, 0.175, 0.7351, 0.0, 0.22, 0.11, 0.11, 0.56
491,"Seen “Reboot: The Guardian Code” on Netflix yet?

https://t.co/xFUBDdMdQg",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
