,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
156,@liarmilas pll gg the originals stranger things orphan black sense8 e por ai vai,0.0, 0.833, 0.167, 0.296, 0.0, 0.0, 0.0, 0.5, 0.5
157,stranger things stranger things stranger things stranger things stranger things stranger things stranger things stranger things stranger things stranger things stranger things stranger things stranger things stranger things stranger things stranger things stranger things,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
158,@SKYL4RZ stranger things coming out in 17 days tho still tew long,0.0, 1.0, 0.0, 0.0, 0.0, 0.4, 0.2, 0.0, 0.4
159,"@salgada6 1 stranger things 
2 euphoria 
3 american horror story",0.308, 0.333, 0.358, 0.1531, 0.0, 0.0, 0.33, 0.0, 0.67
164,@CardPgh @BombaSquadDan Looks like Steve from Stranger Things… https://t.co/0rZIVLuppy,0.0, 0.706, 0.294, 0.3612, 0, 0, 0, 0, 0
165,"@holidayturkeyy BRO SEASON 3 WAS SO GOOD
I HAVENT WATCHED STRANGER THINGS BC I WOULDNT THINK I WOULD LIKE IT BUT LIKE 3 WEEKS AGO I WATCHED IT AND THAT SHIT WAS SO GOOD OMFG 😭",0.23, 0.581, 0.189, -0.1624, 0.0, 0.12, 0.25, 0.0, 0.62
166,"Kinds of TV shows I want to direct:
- Snowfall
-Euphoria
-Atlanta
- WandaVision
-Stranger Things
-Ozark
- Westworld
- Loki
Kind of movies I want to direct:
- Us
- Dune
- Logan
- Zack Synder’s Justice League
- Fences
- Transformers
- Infinity War
- Nightcrawler",0.109, 0.724, 0.167, 0.0258, 0.0, 0.5, 0.33, 0.0, 0.17
167,rewatching stranger things patiently waiting for season 4 .,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
168,"「stranger things」 season1

#ストレンジャーシングス https://t.co/N8vu13wFYA",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
170,@elijahkylemusic @Logic301 Man recording on the set of Stranger Things. 😂 You went in!,0.0, 1.0, 0.0, 0.0, 0.0, 0.67, 0.0, 0.0, 0.33
171,"@MatrixPirate12 @Blue_Mang0es Operation Mockingbird
Also Stranger Things was soft disclosure, look up CIA mind experiments. Super interesting rabbit holes.",0.0, 0.694, 0.306, 0.765, 0.0, 0.0, 0.25, 0.25, 0.5
172,Stranger things S4 cepetan plis w kgn Steve. 🥺,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
173,@brain_batter i used to be in the stranger things/IT fandom. but now im in mcyt and horror (mainly scream) :],0.252, 0.748, 0.0, -0.7227, 0.0, 0.0, 0.0, 0.0, 1.0
174,"Director Shawn Levy Talks 'The Adam Project,' His Ryan Reynolds Relationship, 'Stranger Things' S4 [The Discourse Podcast] #filmmaking https://t.co/M4U2QwnapW",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
175,"@DaddyDimmuTv Space Force, Vikings Valhalla, Stranger Things",0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
177,@LucasMantin I thought you were eleven from stranger things,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
178,"stranger things/elite/outer banks/grey’s anatomy

I vote #Louies for #BestFanArmy at the #iHeartAwards https://t.co/YY0GgPlXNg",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
179,"@Froggernade Stranger Things OST could work well

or maybe Disney Plus's LOKI",0.0, 0.826, 0.174, 0.2732, 0.0, 0.5, 0.0, 0.0, 0.5
182,"Just finished the entirety of Retrograde :) 

really proud of the track, so I figured I’d post a lil teaser.

Really putting in the time for this mod, just you guys wait.
#StrangerThings #fridaynightfunkin https://t.co/YLLT7HDgXv",0.06, 0.838, 0.102, 0.3384, 0.0, 0.0, 0.2, 0.2, 0.6
185,"Director Shawn Levy Talks ‘The Adam Project,’ His Ryan Reynolds Relationship, ‘Stranger Things’ S4 [The Discourse Podcast] https://t.co/WeAvPggFx8",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
186,"Director Shawn Levy Talks ‘The Adam Project,’ His Ryan Reynolds Relationship, ‘Stranger Things’ S4 [The Discourse Podcast] https://t.co/HAZIjNwfx9",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
187,@bundleofbrat A whole Stranger Things fan now YEP. https://t.co/yJdEFspNUD,0.0, 0.526, 0.474, 0.5423, 0.0, 0.5, 0.0, 0.0, 0.5
188,@JustinHated How can u just forget all American and stranger things cmon Justin,0.16, 0.84, 0.0, -0.2263, 0.5, 0.0, 0.0, 0.0, 0.5
189,@savfamosa stranger things,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
191,"Dustin (Stranger Things)
Emily Dickinson (Dickinson)
Black Widow (Avengers) https://t.co/1vWIcQ8ki4",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
192,"@ACrownOfRosarys Reno held her hands and pressed his forehead against hers. ""it's not stupid. And stranger things have happened, are happening. "" He whispered.",0.0, 0.878, 0.122, 0.4168, 0.0, 0.5, 0.0, 0.0, 0.5
194,@A_dmg04 @d_goryainov The ascendant realm always reminds me of the upside down via stranger things 😂 I’m constantly saying upside down instead of ascendant realm,0.0, 1.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.25, 0.5
195,@platini954 She can go right from the floor to the set of stranger things in that outfit,0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
196,@maltmtr kkkkkkkkkkkkkkkkk stranger things,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
197,Stranger Things wants the legacy that Gravity Falls has but right now it's giving all the warning signs of a show that burns up all its good will by the end,0.084, 0.729, 0.188, 0.5927, 0.0, 0.57, 0.14, 0.14, 0.14
199,@TESLAQUEEN10 @stoner1892 @LesleyRHafalia @opportunityzon @Alpharidge_Cap Stranger things have happened $tsnp comes to mind,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
200,"This was yesterday, so a bunch of those stores that were open in the video are either now closed or about to be closed. Maybe there’s an underground laboratory beneath the mall like in Stranger Things. https://t.co/J84RolhxcQ",0.0, 0.933, 0.067, 0.3612, 0.0, 0.4, 0.4, 0.0, 0.2
201,I LOVE Stranger Things and I really enjoyed S1 of Peaky Blinders. Gotta start watching S2 now to catch up.. https://t.co/UoFlEamD1y,0.0, 0.686, 0.314, 0.8313, 0.0, 0.0, 0.4, 0.0, 0.6
204,"Lmao Netflix are still dangling Stranger Things as if it’s one hot commodity. Biko hold am forever, nobody cares",0.0, 0.711, 0.289, 0.7845, 0.0, 0.25, 0.0, 0.5, 0.25
205,"@KareemGomJabbar So they started two things. Secret Lair and World's Beyond. Secret lair are print to demand limited time offerings of special art cards etc. World's Beyond is all of their crossover stuff. Things already done Walking Dead, Stranger Things, Godzilla. Things to come fortnite etc.",0.15, 0.798, 0.053, -0.6124, 0.08, 0.25, 0.0, 0.0, 0.67
207,@moviemenfes Stranger Things💯,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
211,I saw a live orchestra at the Kennedy Center do music from Stranger Things. It included a light show.. that shit was dope https://t.co/kKMbDk7NBu,0.153, 0.847, 0.0, -0.5574, 0.0, 0.0, 0.0, 0.0, 1.0
213,@scripttoscene @itvcorrie @Stranger_Things I thought Amy has a look of 11,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
215,"Outer Banks, Stranger Things, Peaky Blinders, &amp; more… What a stretch it’ll be when these come out. 🍿",0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
216,"need more mutuals so rt/follow if u stan:

- the vampire diaries
- stranger things
- anne with an e
- scream movies
- stelena
- timothée chalamet
- american horror story",0.234, 0.766, 0.0, -0.7506, 0.0, 0.0, 0.0, 0.0, 1.0
217,@iSHEXOTB stranger things,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
