,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
50,@That_BoyZee Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
51,Money heist &gt;&gt;&gt; https://t.co/roQukOxvbh,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
52,@flckrstars she looks like that annoying redhead pregnant lady in money heist,0.19, 0.634, 0.176, -0.0516, 0.0, 0.0, 0.0, 1.0, 0.0
53,@kamigarcia Apparently there’s a Korean Money Heist coming later this year too. My favourite of the ensemble dramas is Reply 1988,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5
54,"@PulseNigeria247 24 hours
Game of thrones
Money heist",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
56,"he watched money heist 
he knew that pakistani character
SO HE KNOWS ABOUT THE PAKISTANI MOAS https://t.co/HdQxdpQWMr",0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
57,Money Heist Season 6: Everything You Need To Know Rumors https://t.co/CiTOajPBaw,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
58,@That_BoyZee Money heist 🤣🤣,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
59,alright...money heist finale. here we go,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
60,@notpassy My nigga… have you finished money heist yet? We months late on that convo https://t.co/cBBEwKwqNv,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
61,Money Heist https://t.co/NnlbZxGI2g,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
62,The way I still haven’t finished money heist 😂 https://t.co/GNy0ILQLDf,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
63,"Power, money heist, blacklist, peaky blinders https://t.co/VX5P8QnY1W",0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
64,Power and money heist https://t.co/EXTkbh18Ep,0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
65,I'm eying to watch this Reinventing Anna series and I'm bored stiff. I watched Money Heist and El Chapo before this and it wasn't this bad. Ugh! YES,0.062, 0.682, 0.256, 0.7605, 0.0, 0.0, 0.0, 0.67, 0.33
66,"@krismeloche It’s like they are the real “Money Heist” or they watched it a lot, but serious question seems that they don’t have a leader/“professor”. Right now I like what they do but it’s pretty anarchist,no?",0.038, 0.715, 0.246, 0.8338, 0.0, 0.29, 0.14, 0.43, 0.14
67,"@That_BoyZee Euphoria 
Peaky Blinders
Money heist
Power",0.0, 0.538, 0.462, 0.6486, 0.5, 0.0, 0.5, 0.0, 0.0
68,Money Heist 🫡,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
69,@That_BoyZee Peaky blinders &amp; money heist.,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
70,@That_BoyZee Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
71,@yawnedzzn @TXT_members you were the moa babies he was talking about earlier on waiting to watch money heist,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
72,Money heist Tv series is just a trach 😩😩...porn movies have better story lines 😊😊😊,0.0, 0.791, 0.209, 0.4404, 0.0, 0.5, 0.0, 0.0, 0.5
73,Geesh they riddled Tokyo body with them bullets ☹️😩 #MoneyHeist,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
74,📻🎶🎙️@RaypowerFM1005A 📻 Thursday Evening📻#airplay @Djsmart1 #HotSongNowOnAirplay🔥#NP:Money_Heist By @hitmanjo @theofficialsway_ 🎧🎵📻#stayTuningGodbless https://t.co/lUUwYD1nhT,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
75,"@That_BoyZee Game of thrones
Squid game
Money heist
And i’m never watching them.",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
76,@moneyheistUK love money heist. It took me ages to watch all the episodes but I blooming love it. Question is there going to be another series or that it finished with,0.0, 0.763, 0.237, 0.8555, 0.12, 0.25, 0.25, 0.12, 0.25
81,money heist 5x9...here we go,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
83,@asimakoaa Me too. I love ensemble casts with multiple stories like Money Heist.,0.0, 0.573, 0.427, 0.7717, 0.0, 0.0, 1.0, 0.0, 0.0
85,@ItsZaeOk You should watch Money Heist!,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
86,"@lifeofsykr Money heist, TRUST.",0.0, 0.377, 0.623, 0.5106, 0.0, 1.0, 0.0, 0.0, 0.0
87,Finally finished money heist! What a good run!,0.0, 0.633, 0.367, 0.5399, 0.0, 0.5, 0.5, 0.0, 0.0
